S11	Kerala	1	MANJESHWAR - 1	84	Govt. High School Shiriya (Northern Side Building )	74.93275614	12.62605676
S11	Kerala	1	MANJESHWAR - 1	85	Govt High School Shiriya (Center Side)	74.93239384	12.62601175
S11	Kerala	1	MANJESHWAR - 1	86	Govt High School Shiriya (Western  Side)	74.93201532	12.62593417
S11	Kerala	1	MANJESHWAR - 1	87	A U P School Kurudapadavu (Eastern Side Building, Eastern Side)	74.99173722	12.72883369
S11	Kerala	1	MANJESHWAR - 1	88	A U P School Kurudapadavu (Eastern Side Building, Western Side)	74.99154381	12.72886833
S11	Kerala	1	MANJESHWAR - 1	89	Govt High School Paivalike  (Western  Side Building)	74.99346469	12.69455303
S11	Kerala	1	MANJESHWAR - 1	9	Govt. Muslim Lower Primary School Udyavarathotta	74.88509744	12.73340793
S11	Kerala	1	MANJESHWAR - 1	90	Govt High School Paivalike   (Eastern  Side Building, Northern  Side)	74.99360581	12.69459602
S11	Kerala	1	MANJESHWAR - 1	91	Govt High School Paivalike   (Southern  Building)	74.99347989	12.69435215
S11	Kerala	1	MANJESHWAR - 1	92	Govt Higher Secondary School Paivalike Nagar   (Northern  Side )	74.98408012	12.68680557
S11	Kerala	1	MANJESHWAR - 1	93	Govt Higher Secondary School Paivalike Nagar   (Southern  Side )	74.98383571	12.68670033
S11	Kerala	1	MANJESHWAR - 1	94	Attegoli A L P School , Kayyar	74.96796975	12.67803208
S11	Kerala	1	MANJESHWAR - 1	95	Sree Ramakrishna A L P School, Kayyar	74.96048813	12.66633631
S11	Kerala	1	MANJESHWAR - 1	96	Don Bosko A U P School, Kayyar	74.97856451	12.66415121
S11	Kerala	1	MANJESHWAR - 1	97	Don Bosko A U P School, Kayyar (North Portion New Building)	74.97853731	12.66408687
S11	Kerala	1	MANJESHWAR - 1	98	Sree Sharada A L P School Chevar	74.99858143	12.66863353
S11	Kerala	1	MANJESHWAR - 1	99	Badoor Permude Parameshwari A L P School Permude	75.01272533	12.65825382
S11	Kerala	10	AZHIKODE - 10	1	Azhikode North Aided U P School (East side)	75.30624298	11.94101577
S11	Kerala	10	AZHIKODE - 10	10	Azhikode Ramajayam U P School (Middle side)	75.32906309	11.92940607
S11	Kerala	10	AZHIKODE - 10	100	Chalad Central L P School	75.36016592	11.88799151
S11	Kerala	10	AZHIKODE - 10	101	Chalad West L P School (East side)	75.35190177	11.87506779
